        183          9          4          9          3          0
        184         10          5         21          5          0
        185         10          5         21          5          1
        186         10          4         21          3          0
        187         10          5         21          4          1
        188         10          5         21          3          0
        189         10          4         21          4          1
        190         10          5         21          3          0
        191         10          5         21          5          0
        192         10          5         21          4          1
        193         10          5         21          3          1
        194         10          5         21          5          0
        195         10          5         21          3          0
        196         10          5         21          4          1
        197         10          5         21          4          0
        198         10          6         21          4          0
        199         10          4         21          4          0
        200         10          5         21          4          0
        201         10          4         21          3          0
        202         10          4         21          3          1
        203         10          5         21          4          1
        204         10          5         21          4          1
        205         10          5         21          3          1
        206         10          5         21          4          1
        207         10          5         21          4          1
        208         11          5         11          4          0
        209         11          6         11          4          1
        210         11          5         11          4          1
        211         11          5         11          4          0
        212         11          5         11          4          0
        213         11          6         11          5          1
        214         11          4         11          4          0
        215         11          6         11          6          1
        216         11          6         11          5          1
        217         11          6         11          4          1
        218         11          4         11          4          0
        219         11          6         11          5          0
        220         11          5         11          4          0
        221         11          6         11          5          1
        222         11          6         11          5          1
        223         11          5         11          4          0
        224         11          5         11          4          0
        225         11          5         11          5          0
        226         11          5         11          5          0
        227         11          7         11          4          1
        228         11          6         11          6          1
        229         11          5         11          4          0
        230         12          5         16          5          0
        231         12          5         16          4          1
        232         12          6         16          5          1
        233         12          5         16          4          1
        234         12          5         16          5          1
        235         12          6         16          4          0
        236         12          5         16          5          0
        237         12          5         16          5          0
        238         12          5         16          5          1
        239         12          5         16          4          1
        240         12          5         16          4          0
        241         12          5         16          4          0
        242         12          5         16          4          1
        243         12          6         16          4          0
        244         12          5         16          5          0
        245         12          5         16          4          0
        246         12          5         16          5          0
        247         13          7         19          5          1
        248         13          6         19          5          1
        249         13          5         19          4          0
        250         13          5         19          4          0
        251         13          6         19          6          1
        252         13          5         19          4          1
        253         13          5         19          4          0
        254         13          7         19          6          1
        255         13          5         19          4          0
        256         13          6         19          6          0
        257         13          7         19          4          1
        258         13          7         19          6          1
        259         13          5         19          4          0
        260         13          7         19          5          1
        261         13          5         19          4          0
        262         13          6         19          5          0
        263         13          7         19          4          1
        264         13          6         19          4          1
        265         13          7         19          4          1
        266         13          6         19          4          1
        267         14          3          2          2          0
        268         14          3          2          2          0
        269         14          4          2          3          1
        270         14          3          2          4          0
        271         14          4          2          3          1
        272         14          4          2          3          0
        273         14          3          2          4          0
        274         14          4          2          3          0
        275         14          3          2          4          0
        276         14          3          2          2          0
        277         14          3          2          4          0
        278         14          4          2          4          1
        279         14          3          2          2          0
        280         14          5          2          3          1
        281         14          3          2          2          0
        282         14          5          2          4          1
        283         14          3          2          3          0
        284         15          5          8          5          0
        285         15          4          8          5          0
        286         15          4          8          4          0
        287         15          5          8          4          0
        288         15          6          8          4          0
        289         15          5          8          4          1
        290         15          6          8          4          1
        291         15          5          8          4          1
        292         15          5          8          4          0
        293         15          5          8          5          0
        294         15          5          8          5          1
        295         15          6          8          5          0
        296         15          6          8          4          0
        297         15          6          8          4          1
        298         15          5          8          4          0
        299         15          6          8          4          1
        300         15          5          8          5          0
        301         15          7          8          5          1
        302         15          5          8          4          0
        303         15          6          8          4          1
        304         15          6          8          4          0
        305         15          5          8          4          0
        306         15          4          8          4          0
        307         15          5          8          4          0
        308         16          7         11          6          1
        309         16          7         11          6          1
        310         16          8         11          7          1
        311         16          8         11          6          1
        312         16          6         11          6          1
        313         16          5         11          6          0
        314         16          7         11          5          1
        315         16          5         11          6          0
        316         16          7         11          6          1
        317         16          7         11          6          1
        318         16          6         11          5          1
        319         16          7         11          6          1
        320         16          7         11          6          1
        321         16          5         11          5          0
        322         16          7         11          5          1
        323         16          6         11          6          1
        324         16          8         11          6          1
        325         17          5         16          4          0
        326         17          5         16          4          1
        327         17          4         16          4          0
        328         17          3         16          4          0
        329         17          4         16          4          1
        330         17          4         16          4          0
        331         17          5         16          5          1
        332         17          5         16          4          1
        333         17          5         16          4          1
        334         17          5         16          5          1
        335         17          4         16          4          1
        336         17          5         16          5          0
        337         17          4         16          4          0
        338         17          4         16          4          1
        339         17          5         16          4          0
        340         17          5         16          4          1
        341         17          4         16          4          1
        342         17          4         16          5          1
        343         17          5         16          4          0
        344         17          5         16          4          1
        345         17          5         16          5          1
        346         17          4         16          4          0
        347         17          4         16          5          0
        348         17          5         16          5          0
        349         17          4         16          5          0
        350         17          3         16          4          0
        351         18          6         21          5          0
        352         18          7         21          5          1
        353         18          7         21          6          0
        354         18          6         21          6          0
        355         18          6         21          5          0
        356         18          7         21          5          1
        357         18          5         21          4          0
        358         18          7         21          5          1
        359         18          6         21          5          0
        360         18          6         21          6          1
        361         18          7         21          5          0
        362         18          8         21          6          1
        363         18          6         21          5          0
        364         18          5         21          5          0
        365         18          7         21          6          1
        366         18          5         21          4          0
        367         18          5         21          5          0
        368         18          8         21          5          1
        369         18          7         21          5          1
        370         18          6         21          5          1
        371         18          5         21          5          0
        372         19          5         16          4          1
        373         19          5         16          4          0
        374         19          4         16          4          0
        375         19          6         16          5          1
        376         19          6         16          4          0
        377         19          5         16          4          0
        378         19          4         16          4          0
        379         19          6         16          4          1
        380         19          5         16          4          0
        381         19          6         16          4          1
        382         19          6         16          4          1
        383         19          4         16          5          0
        384         19          6         16          4          1
        385         19          6         16          4          1
        386         19          4         16          5          0
        387         19          7         16          4          1
        388         19          6         16          4          1
        389         19          5         16          4          0
        390         19          6         16          4          1
        391         19          4         16          5          0
        392         20          5         10          4          1
        393         20          5         10          4          1
        394         20          5         10          4          1
        395         20          5         10          4          1
        396         20          5         10          4          1
        397         20          6         10          4          1
        398         20          5         10          5          1
        399         20          3         10          3          0
        400         20          5         10          5          1
        401         20          4         10          4          0
        402         20          4         10          3          0
        403         20          5         10          3          1
        404         20          4         10          3          0
        405         20          6         10          5          1
        406         20          6         10          5          1
        407         20          3         10          3          0
        408         20          5         10          4          1
        409         20          4         10          5          1
        410         20          5         10          4          1
        411         20          3         10          3          0
        412         21          6         17          5          1
        413         21          7         17          5          1
        414         21          7         17          5          1
        415         21          8         17          5          1
        416         21          5         17          5          0
        417         21          5         17          5          0
        418         21          6         17          5          0
        419         21          6         17          5          1
        420         21          6         17          5          0
        421         21          6         17          5          0
        422         21          7         17          5          1
        423         21          5         17          5          0
        424         21          5         17          5          0
        425         21          5         17          5          0
        426         21          7         17          5          1
        427         21          5         17          5          0
        428         21          6         17          5          0
        429         21          8         17          5          1
        430         21          7         17          6          1
        431         21          7         17          6          1
        432         21          7         17          5          1
        433         21          5         17          5          1
        434         21          6         17          5          1
        435         22          5         11          4          1
        436         22          4         11          3          1
        437         22          6         11          5          1
        438         22          5         11          3          1
        439         22          4         11          4          0
        440         22          4         11          3          0
        441         22          4         11          5          0
        442         22          5         11          4          1
        443         22          4         11          4          1
        444         22          4         11          4          0
        445         22          3         11          3          0
        446         22          4         11          4          0
        447         22          5         11          5          1
        448         22          4         11          4          1
        449         22          3         11          3          0
        450         22          4         11          3          1
        451         22          4         11          5          0
        452         22          5         11          5          1
        453         22          5         11          3          1
        454         22          5         11          5          1
        455         23          5         15          5          0
        456         23          6         15          5          1
        457         23          6         15          5          1
        458         23          5         15          5          0
        459         23          6         15          5          1
        460         23          6         15          5          1
        461         23          5         15          5          1
        462         23          4         15          5          0
        463         23          6         15          5          0
        464         23          5         15          5          0
        465         23          5         15          5          0
        466         23          6         15          6          1
        467         23          5         15          5          0
        468         23          7         15          6          1
        469         23          6         15          6          1
        470         23          5         15          5          0
        471         23          5         15          4          1
        472         23          5         15          4          0
        473         23          6         15          5          1
        474         23          4         15          5          0
        475         23          5         15          5          0
        476         23          5         15          5          0
        477         24          3          6          4          0
        478         24          4          6          2          0
        479         24          5          6          3          1
        480         24          5          6          4          1
        481         24          4          6          3          1
        482         24          5          6          4          1
        483         24          4          6          3          0
        484         24          4          6          3          1
        485         24          4          6          3          0
        486         24          4          6          3          1
        487         24          4          6          2          0
        488         24          4          6          4          0
        489         24          3          6          4          0
        490         24          4          6          2          0
        491         24          3          6          4          0
        492         24          6          6          4          1
        493         24          4          6          2          1
        494         24          6          6          4          1
        495         24          3          6          3          0
        496         25          6         19          5          0
        497         25          7         19          5          1
        498         25          7         19          5          1
        499         25          7         19          5          1
        500         25          7         19          5          1
        501         25          6         19          5          0
        502         25          6         19          5          0
        503         25          7         19          6          1
        504         25          7         19          6          1
        505         25          6         19          5          0
        506         25          7         19          6          1
        507         25          6         19          5          0
        508         25          7         19          5          1
        509         25          6         19          5          1
        510         25          7         19          5          1
        511         25          6         19          5          0
        512         25          5         19          5          0
        513         25          7         19          5          0
        514         25          6         19          5          0
        515         25          6         19          5          0
        516         26          4         10          3          1
        517         26          4         10          4          1
        518         26          4         10          4          0
        519         26          4         10          3          1
        520         26          4         10          3          0
        521         26          5         10          4          1
        522         26          5         10          4          1
        523         26          4         10          3          0
        524         26          3         10          4          0
        525         26          4         10          4          0
        526         26          5         10          3          1
        527         26          4         10          3          0
        528         26          5         10          4          1
        529         26          4         10          3          0
        530         26          4         10          4          0
        531         26          4         10          3          1
        532         26          5         10          4          1
        533         26          3         10          4          1
        534         26          4         10          4          0
        535         26          3         10          3          0
        536         26          5         10          4          1
        537         27          5         10          4          0
        538         27          5         10          5          0
        539         27          6         10          4          0
        540         27          5         10          4          0
        541         27          5         10          4          0
        542         27          4         10          5          0
        543         27          6         10          6          0
        544         27          6         10          4          0
        545         27          6         10          5          1
        546         27          6         10          6          0
        547         27          6         10          4          1
        548         27          6         10          4          1
        549         27          5         10          4          0
        550         27          7         10          4          1
        551         27          6         10          6          1
        552         27          6         10          4          1
        553         27          5         10          4          0
        554         27          6         10          6          0
        555         27          4         10          5          0
        556         27          5         10          4          0
        557         28          5         13          5          0
        558         28          5         13          5          1
        559         28          4         13          4          0
        560         28          3         13          4          0
        561         28          5         13          4          1
        562         28          6         13          4          1
        563         28          4         13          5          0
        564         28          5         13          4          1
        565         28          5         13          4          1
        566         28          5         13          4          1
        567         28          4         13          5          0
        568         28          5         13          4          0
        569         28          4         13          4          1
        570         28          4         13          4          0
        571         28          5         13          4          1
        572         28          4         13          4          0
        573         28          5         13          5          1
        574         28          4         13          4          0
        575         28          5         13          4          1
        576         28          5         13          5          1
        577         29          5         22          5          1
        578         29          5         22          4          0
        579         29          5         22          4          0
        580         29          5         22          4          0
        581         29          6         22          5          1
        582         29          6         22          4          1
        583         29          5         22          4          0
        584         29          6         22          4          1
        585         29          5         22          4          1
        586         29          5         22          5          1
        587         29          5         22          4          0
        588         29          4         22          4          0
        589         29          5         22          5          1
        590         29          7         22          5          1
        591         29          5         22          4          1
        592         29          6         22          4          1
        593         29          4         22          4          0
        594         30          5          6          4          0
        595         30          5          6          4          0
        596         30          5          6          4          1
        597         30          5          6          4          0
        598         30          6          6          5          1
        599         30          4          6          4          0
        600         30          4          6          5          0
        601         30          5          6          4          1
        602         30          4          6          4          0
        603         30          7          6          4          1
        604         30          5          6          5          0
        605         30          5          6          4          1
        606         30          6          6          4          1
        607         30          5          6          5          0
        608         30          6          6          4          1
        609         30          6          6          4          1
        610         30          6          6          4          1
        611         31          4          6          4          0
        612         31          5          6          5          1
        613         31          5          6          4          1
        614         31          5          6          4          1
        615         31          4          6          4          0
        616         31          6          6          4          1
        617         31          5          6          5          1
        618         31          5          6          4          1
        619         31          4          6          4          0
        620         31          5          6          4          0
        621         31          4          6          5          0
        622         31          4          6          4          0
        623         31          4          6          4          0
        624         31          5          6          5          0
        625         31          5          6          4          0
        626         31          5          6          5          1
        627         31          4          6          5          0
        628         31          4          6          4          0
        629         31          5          6          4          1
        630         32          6         12          5          1
        631         32          4         12          4          0
        632         32          6         12          5          1
        633         32          6         12          4          1
        634         32          4         12          4          0
        635         32          4         12          4          0
        636         32          4         12          4          0
        637         32          7         12          6          1
        638         32          4         12          4          0
        639         32          7         12          6          1
        640         32          7         12          5          1
        641         32          4         12          4          0
        642         32          7         12          6          1
        643         32          4         12          5          0
        644         32          6         12          4          1
        645         32          5         12          4          0
        646         32          4         12          4          0
        647         32          4         12          4          0
        648         32          4         12          4          0
        649         32          5         12          5          1
        650         32          4         12          5          0
        651         32          6         12          4          1
        652         32          7         12          6          1
        653         33          4          3          4          0
        654         33          6          3          4          1
        655         33          6          3          4          0
        656         33          5          3          5          1
        657         33          4          3          4          0
        658         33          4          3          4          0
        659         33          6          3          4          1
        660         33          5          3          5          1
        661         33          4          3          4          0
        662         33          7          3          5          1
        663         33          5          3          4          1
        664         33          4          3          4          1
        665         33          5          3          5          1
        666         33          4          3          4          0
        667         33          5          3          4          1
        668         33          4          3          5          0
        669         33          6          3          4          1
        670         33          6          3          5          1
        671         33          6          3          4          1
        672         34          5          8          5          0
        673         34          5          8          5          0
        674         34          6          8          6          1
        675         34          5          8          5          0
        676         34          5          8          5          0
        677         34          4          8          5          0
        678         34          5          8          5          0
        679         34          5          8          5          0
        680         34          6          8          6          1
        681         34          5          8          4          0
        682         34          5          8          5          0
        683         34          6          8          5          1
        684         34          4          8          5          0
        685         34          6          8          5          0
        686         34          6          8          6          1
        687         34          5          8          5          0
        688         34          5          8          4          0
        689         34          6          8          5          1
        690         34          5          8          5          0
        691         34          6          8          5          0
        692         34          6          8          5          1
        693         34          6          8          5          1
        694         35          7         25          5          0
        695         35          6         25          5          1
        696         35          7         25          5          1
        697         35          6         25          6          1
        698         35          7         25          5          1
        699         35          6         25          5          1
        700         35          7         25          5          0
        701         35          7         25          5          1
        702         35          7         25          5          0
        703         35          8         25          7          1
        704         35          6         25          5          0
        705         35          7         25          5          0
        706         35          7         25          5          1
        707         35          7         25          5          0
        708         35          7         25          5          1
        709         35          6         25          6          1
        710         35          7         25          6          1
        711         35          6         25          5          0
        712         35          8         25          6          0
        713         35          6         25          5          1
        714         36          6         15          4          1
        715         36          4         15          4          0
        716         36          4         15          4          0
        717         36          4         15          4          0
        718         36          5         15          4          0
        719         36          6         15          5          1
        720         36          6         15          5          1
        721         36          6         15          4          1
        722         36          5         15          5          0
        723         36          7         15          5          1
        724         36          5         15          5          0
        725         36          4         15          4          0
        726         36          6         15          4          1
        727         36          5         15          4          1
        728         36          5         15          4          0
        729         36          6         15          4          1
        730         36          5         15          5          0
        731         36          5         15          5          0
        732         36          5         15          4          0
        733         37          7         20          5          0
        734         37          6         20          6          1
        735         37          6         20          5          1
        736         37          8         20          5          1
        737         37          6         20          5          0
        738         37          6         20          5          0
        739         37          7         20          5          0
        740         37          6         20          6          1
        741         37          6         20          5          0
        742         37          5         20          5          0
        743         37          6         20          5          1
        744         37          6         20          5          0
        745         37          6         20          5          0
        746         37          5         20          5          0
        747         37          6         20          5          0
        748         37          5         20          5          0
        749         37          6         20          5          0
        750         37          6         20          5          1
        751         37          7         20          5          1
        752         38          6         18          5          0
        753         38          5         18          4          0
        754         38          6         18          5          0
        755         38          5         18          4          1
        756         38          5         18          5          1
        757         38          4         18          5          1
        758         38          5         18          4          1
        759         38          6         18          6          0
        760         38          5         18          4          1
        761         38          6         18          4          0
        762         38          6         18          4          0
        763         38          5         18          4          0
        764         38          5         18          4          0
        765         38          5         18          4          0
        766         38          6         18          6          1
        767         38          5         18          5          1
        768         38          6         18          4          0
        769         39          6         19          5          1
        770         39          5         19          5          1
        771         39          4         19          5          0
        772         39          5         19          4          0
        773         39          6         19          5          1
        774         39          6         19          6          1
        775         39          6         19          5          1
        776         39          7         19          6          1
        777         39          6         19          6          1
        778         39          5         19          5          1
        779         39          5         19          4          0
        780         39          5         19          5          0
        781         39          5         19          5          0
        782         39          6         19          6          1
        783         39          4         19          5          0
        784         39          6         19          6          1
        785         40          6          2          5          1
        786         40          5          2          4          0
        787         40          6          2          5          1
        788         40          6          2          6          1
        789         40          5          2          4          1
        790         40          6          2          5          0
        791         40          6          2          5          0
        792         40          6          2          5          0
        793         40          5          2          4          1
        794         40          5          2          4          0
        795         40          5          2          4          0
        796         40          6          2          6          0
        797         40          5          2          4          1
        798         40          4          2          4          1
        799         40          7          2          4          1
        800         40          5          2          4          0
        801         40          5          2          5          0
        802         40          4          2          4          0
        803         40          7          2          5          1
        804         40          4          2          4          0
        805         41          6         18          5          1
        806         41          5         18          5          0
        807         41          5         18          5          0
        808         41          6         18          4          1
        809         41          5         18          4          0
        810         41          5         18          5          0
        811         41          5         18          4          0
        812         41          6         18          4          1
        813         41          5         18          4          1
        814         41          5         18          4          1
        815         41          6         18          6          1
        816         41          5         18          4          0
        817         41          4         18          4          0
        818         41          6         18          4          0
        819         41          6         18          6          1
        820         41          5         18          4          1
        821         41          6         18          4          1
        822         41          6         18          5          1
        823         41          5         18          5          0
        824         42          6         12          5          1
        825         42          4         12          4          0
        826         42          5         12          4          0
        827         42          7         12          5          1
        828         42          5         12          4          0
        829         42          6         12          4          1
        830         42          6         12          5          0
        831         42          6         12          5          1
        832         42          6         12          5          1
        833         42          5         12          4          1
        834         42          4         12          4          0
        835         42          5         12          4          1
        836         42          6         12          6          1
        837         42          7         12          4          1
        838         42          5         12          4          0
        839         42          4         12          4          0
        840         42          7         12          5          1
        841         42          4         12          4          0
        842         42          6         12          6          1
        843         42          6         12          5          1
        844         42          7         12          6          1
        845         43          4         12          4          0
        846         43          5         12          5          1
        847         43          4         12          4          0
        848         43          4         12          4          1
        849         43          5         12          5          1
        850         43          4         12          4          1
        851         43          4         12          4          0
        852         43          4         12          4          0
        853         43          4         12          4          1
        854         43          4         12          4          0
        855         43          4         12          4          0
        856         43          4         12          5          0
        857         43          4         12          5          0
        858         43          5         12          4          0
        859         43          5         12          5          0
        860         43          5         12          4          0
        861         43          5         12          5          0
        862         44          5         14          5          0
        863         44          8         14          5          1
        864         44          7         14          5          1
        865         44          5         14          5          1
        866         44          6         14          6          0
        867         44          5         14          5          0
        868         44          5         14          5          1
        869         44          5         14          5          0
        870         44          5         14          5          0
        871         44          6         14          5          0
        872         44          5         14          5          0
        873         44          6         14          5          1
        874         44          5         14          5          1
        875         44          6         14          5          1
        876         44          7         14          5          1
        877         44          6         14          6          0
        878         44          6         14          6          0
        879         44          6         14          6          1
        880         44          4         14          5          0
        881         45          6         20          5          0
        882         45          7         20          6          1
        883         45          6         20          5          1
        884         45          6         20          5          1
        885         45          6         20          6          0
        886         45          7         20          6          0
        887         45          6         20          5          0
        888         45          6         20          6          1
        889         45          7         20          5          0
        890         45          7         20          6          1
        891         45          7         20          5          0
        892         45          7         20          5          0
        893         45          6         20          6          0
        894         45          7         20          5          0
        895         45          6         20          5          0
        896         45          6         20          5          0
        897         45          6         20          5          1
        898         45          7         20          5          0
        899         45          7         20          5          0
        900         46          6         18          5          1
        901         46          6         18          6          1
        902         46          7         18          5          1
        903         46          6         18          5          0
        904         46          5         18          5          0
        905         46          5         18          5          0
        906         46          7         18          6          1
        907         46          8         18          6          1
        908         46          6         18          5          0
        909         46          6         18          6          1
        910         46          6         18          5          1
        911         46          6         18          5          1
        912         46          7         18          5          1
        913         46          7         18          5          1
        914         46          6         18          6          0
        915         46          6         18          5          0
        916         46          7         18          5          1
        917         46          5         18          5          0
        918         46          7         18          5          1
        919         46          6         18          5          1
        920         46          7         18          6          1
        921         46          7         18          6          1
        922         46          6         18          5          0
        923         47          4         13          3          1
        924         47          4         13          3          0
        925         47          3         13          2          1
        926         47          3         13          3          0
        927         47          4         13          3          0
        928         47          4         13          3          1
        929         47          4         13          3          0
        930         47          4         13          2          1
        931         47          4         13          3          1
        932         47          4         13          2          1
        933         47          4         13          3          0
        934         47          4         13          3          1
        935         47          3         13          2          0
        936         47          3         13          2          0
        937         47          4         13          2          1
        938         47          5         13          3          1
        939         47          3         13          2          0
        940         48          5          6          5          1
        941         48          4          6          3          0
        942         48          5          6          4          0
        943         48          4          6          5          0
        944         48          5          6          4          0
        945         48          5          6          4          0
        946         48          5          6          4          1
        947         48          6          6          3          1
        948         48          4          6          3          0
        949         48          6          6          4          1
        950         48          4          6          4          0
        951         48          5          6          4          0
        952         48          6          6          3          1
        953         48          5          6          3          1
        954         48          5          6          5          0
        955         48          5          6          4          1
        956         48          6          6          4          1
        957         48          5          6          3          0
        958         48          3          6          3          0
        959         49          6          7          4          1
        960         49          5          7          3          1
        961         49          4          7          4          0
        962         49          5          7          4          1
        963         49          5          7          3          1
        964         49          4          7          3          0
        965         49          5          7          3          1
        966         49          4          7          3          0
        967         49          4          7          3          0
        968         49          5          7          4          1
        969         49          5          7          4          1
        970         49          6          7          3          1
        971         49          6          7          3          1
        972         49          3          7          4          0
        973         49          5          7          4          1
        974         49          4          7          4          0
        975         49          3          7          3          0
        976         49          6          7          3          1
        977         49          4          7          4          0
        978         49          4          7          3          0
        979         50          7         25          6          0
        980         50          8         25          7          1
        981         50          7         25          6          1
        982         50          7         25          6          0
        983         50          6         25          6          0
        984         50          7         25          6          1
        985         50          7         25          6          0
        986         50          6         25          5          0
        987         50          6         25          6          0
        988         50          6         25          5          0
        989         50          7         25          6          1
        990         50          7         25          6          0
        991         50          8         25          6          1
        992         50          8         25          6          0
        993         50          8         25          7          0
        994         50          8         25          6          1
        995         50          6         25          6          0
        996         50          6         25          6          1
        997         50          9         25          6          1
        998         50          8         25          6          1
        999         51          6         16          5          0
       1000         51          7         16          5          1
       1001         51          5         16          5          0
       1002         51          6         16          5          1
       1003         51          6         16          5          1
       1004         51          6         16          5          1
       1005         51          5         16          5          1
       1006         51          6         16          5          0
       1007         51          6         16          6          1
       1008         51          6         16          5          1
       1009         51          6         16          5          0
       1010         51          6         16          5          0
       1011         51          5         16          5          0
       1012         51          8         16          5          1
       1013         51          6         16          5          1
       1014         51          5         16          4          0
       1015         51          5         16          5          1
       1016         51          6         16          5          1
       1017         51          5         16          5          0
       1018         51          5         16          4          0
       1019         51          6         16          6          1
       1020         51          7         16          5          1
       1021         51          5         16          5          0
       1022         52          6          7          4          1
       1023         52          5          7          4          0
       1024         52          6          7          4          1
       1025         52          6          7          4          1
       1026         52          6          7          5          1
       1027         52          4          7          4          0
       1028         52          5          7          5          0
       1029         52          5          7          4          0
       1030         52          6          7          4          1
       1031         52          6          7          4          1
       1032         52          6          7          5          1
       1033         52          4          7          4          0
       1034         52          4          7          4          0
       1035         52          4          7          4          0
       1036         52          5          7          4          0
       1037         52          4          7          4          0
       1038         52          6          7          5          1
       1039         52          4          7          4          0
       1040         52          6          7          4          1
       1041         52          5          7          5          0
       1042         52          6          7          4          1
       1043         52          7          7          4          1
       1044         52          5          7          4          0
       1045         53          5         21          4          1
       1046         53          5         21          4          1
       1047         53          5         21          4          0
       1048         53          5         21          4          1
       1049         53          5         21          4          0
       1050         53          6         21          4          0
       1051         53          5         21          4          0
       1052         53          5         21          4          1
       1053         53          5         21          5          1
       1054         53          6         21          4          0
       1055         53          4         21          5          0
       1056         53          5         21          5          0
       1057         53          6         21          4          0
       1058         53          5         21          4          1
       1059         53          5         21          4          0
       1060         53          5         21          4          1
       1061         53          4         21          4          0
       1062         53          5         21          5          0
       1063         53          5         21          5          1
       1064         54          7         16          5          1
       1065         54          5         16          4          0
       1066         54          5         16          4          0
       1067         54          5         16          5          0
       1068         54          5         16          4          0
       1069         54          5         16          4          0
       1070         54          6         16          5          1
       1071         54          5         16          4          0
